151.9752252,152.5713324,152,2,(152.0 152.47 154.32 156.0 157.16 157.21 157.72 160.36 164.51 165.39 166.53)
151.9991387,152.5713324,152,2,(152.47 154.32 156.0 157.16 157.21 157.72 160.36 163.46 164.51 165.39 166.53)
152,152.5713324,162,1,(152.47 154.32 156.0 157.16 157.21 157.72 160.36 163.46 164.51 165.39 166.53)
152.4704725,152.5713324,162,2,(154.32 156.0 157.16 157.21 157.72 160.36 163.46 164.51 165.39 166.53)
152.5713324,153.340999,162,2,(154.32 156.0 157.16 157.21 157.72 158.07 160.36 163.46 164.51 165.39 166.53)
153.340999,168.9698767,162,2,(154.32 156.0 157.16 157.21 157.72 157.88 158.07 160.36 163.46 164.51 165.39 166.53)
154.3198445,168.9698767,162,2,(156.0 157.16 157.21 157.72 157.88 158.07 160.36 163.46 164.51 165.39 166.53 168.4)
155.9979643,168.9698767,162,2,(157.16 157.21 157.72 157.88 158.07 160.36 163.46 164.51 165.39 165.48 166.53 168.4)
157.1641942,168.9698767,162,2,(157.21 157.72 157.88 158.02 158.07 160.36 163.46 164.51 165.39 165.48 166.53 168.4)
157.2115548,168.9698767,162,2,(157.72 157.88 158.02 158.07 160.36 163.46 163.72 164.51 165.39 165.48 166.53 168.4)
157.7199762,168.9698767,162,2,(157.88 158.02 158.07 160.36 160.69 163.46 163.72 164.51 165.39 165.48 166.53 168.4)
157.8761464,168.9698767,162,2,(158.02 158.07 158.32 160.36 160.69 163.46 163.72 164.51 165.39 165.48 166.53 168.4)
158.015308,168.9698767,162,2,(158.07 158.32 160.36 160.69 163.46 163.72 164.51 165.39 165.48 166.53 168.4 179.94)
158.0670266,168.9698767,162,2,(158.32 160.02 160.36 160.69 163.46 163.72 164.51 165.39 165.48 166.53 168.4 179.94)
158.32465,168.9698767,162,2,(160.02 160.23 160.36 160.69 163.46 163.72 164.51 165.39 165.48 166.53 168.4 179.94)
160.0211566,168.9698767,162,2,(160.23 160.36 160.69 163.46 163.72 163.96 164.51 165.39 165.48 166.53 168.4 179.94)
160.225884,168.9698767,162,2,(160.36 160.69 163.46 163.72 163.96 164.45 164.51 165.39 165.48 166.53 168.4 179.94)
160.3599064,168.9698767,162,2,(160.69 163.46 163.72 163.96 164.45 164.51 165.39 165.48 166.53 167.24 168.4 179.94)
160.6853268,168.9698767,162,2,(161.56 163.46 163.72 163.96 164.45 164.51 165.39 165.48 166.53 167.24 168.4 179.94)
161.5644687,168.9698767,162,2,(163.46 163.72 163.96 164.45 164.51 165.39 165.48 166.53 167.24 168.4 170.45 179.94)
162,168.9698767,172,1,(163.46 163.72 163.96 164.45 164.51 165.39 165.48 166.53 167.24 168.4 170.45 179.94)
163.4572204,168.9698767,172,2,(163.72 163.96 164.45 164.51 165.39 165.48 166.53 167.24 168.4 170.45 179.94)
163.7187251,168.9698767,172,2,(163.96 164.45 164.51 165.14 165.39 165.48 166.53 167.24 168.4 170.45 179.94)
163.960691,168.9698767,172,2,(164.24 164.45 164.51 165.14 165.39 165.48 166.53 167.24 168.4 170.45 179.94)
164.2376551,168.9698767,172,2,(164.45 164.51 165.14 165.39 165.48 166.53 167.24 168.4 170.45 178.5 179.94)
164.4457266,168.9698767,172,2,(164.51 165.14 165.39 165.48 166.53 167.24 168.4 170.45 173.97 178.5 179.94)
164.5069221,168.9698767,172,2,(165.14 165.39 165.48 166.53 167.24 168.4 170.45 173.97 178.44 178.5 179.94)
165.1449573,168.9698767,172,2,(165.39 165.48 166.53 167.24 168.4 170.45 171.35 173.97 178.44 178.5 179.94)
165.3926267,168.9698767,172,2,(165.48 166.53 167.24 168.4 169.75 170.45 171.35 173.97 178.44 178.5 179.94)
165.4825013,168.9698767,172,2,(166.53 166.74 167.24 168.4 169.75 170.45 171.35 173.97 178.44 178.5 179.94)
166.5311121,168.9698767,172,2,(166.74 167.24 168.4 169.75 170.45 171.35 173.97 178.44 178.5 179.94 185.39)
166.7353087,168.9698767,172,2,(167.24 168.4 169.59 169.75 170.45 171.35 173.97 178.44 178.5 179.94 185.39)
